status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang;;;;
"1243692183280136195,1220721637152174080,2020-03-28T00:11:37Z,1_greenstep,""What does the #EPA and it's environmental laws have to do with #coronavirus ? 😡😡😡";;;;
;;;;
"https://t.co/aLKeXUntpA"",Twitter for iPhone,,,,FALSE,FALSE,181,0,,,,209,702,,2020-01-24T14:55:01Z,FALSE,en";;;;
"1243692180709036034,203966996,2020-03-28T00:11:37Z,lalamavargas,""The indignity that this #coronavirus pandemic has brought. Not being able to pay respects to the dead. Now, having to bury them in a mass grave in #Guayaquil, epicentre of contagion in #Ecuador https://t.co/2VU7Ko5wDP"",Twitter for Android,,,,FALSE,FALSE,1056,0,,,,63,195,,2010-10-17T16:23:25Z,FALSE,en";;;;
"1243692186002018304,899446237,2020-03-28T00:11:38Z,MechDara1,""Siem Reap Provincial Authority had arrested a woman after she posed  in video clip on her TikTok saying that egg can cure #covid19. Police had allowed her to go home after she made agreement not to do it again, according to local news"",Twitter Web App,,,,FALSE,FALSE,4453,2,,,,4412,709,,2012-10-23T07:37:36Z,FALSE,en";;;;
"1243692188082622470,1212476726816595968,2020-03-28T00:11:38Z,NoleRaffles,""Imagine if during &amp";;;;
;;;;
"How long before calls for resignation from GOP congress members? 5 minutes? 10? #COVID19"",Twitter for iPhone,,,,FALSE,FALSE,2170,4,,,,376,162,,2020-01-01T20:52:44Z,FALSE,en";;;;
"1243692188057374725,1102960797859397632,2020-03-28T00:11:38Z,SAlSuwayed,""What has #SaudiArabia done to protect its people? ";;;;
;;;;
#COVID19 #Covid_19 #CoronavirusOutbreak #CoronaVirusUpdate ;;;;
;;;;
" https://t.co/oXJlCHsRum"",Twitter for iPhone,,,,FALSE,FALSE,22,0,,,,45,44,,2019-03-05T15:55:21Z,FALSE,en";;;;
"1243692186845282306,81693900,2020-03-28T00:11:38Z,ginahayyy,It’s Friday but feels like a Wednesday...😬🙃 #COVID19 #WhatDayIsIt #StayHomeMN,Twitter for iPhone,,,,FALSE,FALSE,4150,0,US,""Buffalo, MN"",city,220,530,,2009-10-11T21:55:06Z,FALSE,en";;;;
1243692185519874049,505828297,2020-03-28T00:11:38Z,baturezaka1,#staysafe  and do what necessary to eradicate this #COVID19 don't forget sanitize your hands every 5-15 minute,Twitter Web App,,,,FALSE,FALSE,30,0,,,,4,167,,2012-02-27T12:58:46Z,FALSE,en;;;;
1243692184886542338,1119830408,2020-03-28T00:11:38Z,mislenireina,#Cuba priorizará actividades del sector productivo para enfrentar la #Covid19 vía @escambraycu https://t.co/frGCwSscOf,Twitter Web Client,,,,FALSE,FALSE,2681,3,,,,1437,2774,,2013-01-25T17:16:40Z,FALSE,es;;;;
"1243692184798453770,1226706110322823173,2020-03-28T00:11:38Z,larichocolate77,""Gente, quem for do RJ, ajuda compartilhando, pelo amor de deus. Marquem pessoas que possam ajudar. Por favor.";;;;
"#codiv19 #Brasil #RJ #FiqueEmCasa #coronavirus # https://t.co/MvoRUBeIR8"",Twitter for Android,,,,TRUE,FALSE,25364,0,,,,771,823,,2020-02-10T03:15:15Z,FALSE,pt";;;;
"1243692184030908416,905994511,2020-03-28T00:11:38Z,DavgDavid,"".@POTUS It wouldn't  surprise me if you moved President Fuckface's bed, you'd find a huge dug out pit with millions of ventilators. #coronavirus"",Twitter for Android,,,,FALSE,FALSE,5726,0,,,,1024,1073,,2012-10-26T13:21:10Z,FALSE,en";;;;
"1243692191337218048,1702579824,2020-03-28T00:11:39Z,Jason_Ribeiro,""If you watch one thing today...watch this.";;;;
Please.;;;;
Stay.;;;;
Home.;;;;
"#YYC #AlbertaCares #COVID19 https://t.co/seQ3Nhpyts"",Twitter for iPhone,,,,TRUE,FALSE,8751,6,,,,8472,8577,,2013-08-26T18:24:56Z,FALSE,en";;;;
"1243692190338969600,1463788686,2020-03-28T00:11:39Z,kiyataylor,""Last week’s @SatPaper — ❤️";;;;
;;;;
“Social isolation is an act of love”;;;;
;;;;
"#COVID19 https://t.co/iTysUH2Fzz"",Twitter for iPhone,,,,FALSE,FALSE,2465,0,,,,279,603,,2013-05-28T04:28:54Z,FALSE,en";;;;
"1243692191282798593,34633116,2020-03-28T00:11:39Z,rhontwit,""@MysterySolvent Chocolate milk was my last drink tonight, because why not? Gonna settle in for Season 3 of Ozark. Hope you all well out in TwitterviIle! ";;;;
#OzarkS3;;;;
#Covid_19;;;;
#SocialDistancing;;;;
"#QuarantineLife"",Twitter for Android,1243689475282276353,1094713876132872192,MysterySolvent,FALSE,FALSE,103103,0,,,,2376,1979,,2009-04-23T14:59:01Z,FALSE,en";;;;
"1243692191198961665,803093199082442752,2020-03-28T00:11:39Z,MisterBotinero,""Este país está podrido, trabajadores servidores públicos amenzados que pierden su trabajo si dicen se contagiaron de #Covid_19 increíble!!!";;;;
"#CuandoEstoSeAcabe #investigadorlocal"",Twitter for Android,,,,FALSE,FALSE,1821,0,,,,1347,148,,2016-11-28T04:28:34Z,FALSE,es";;;;
1243692191568060416,1230868520684204038,2020-03-28T00:11:39Z,helloimaleyna,Evdeyizzz #Kovid_19 #EvdeKal #coronavirus https://t.co/8mQ2H5x5Zn,Twitter for Android,,,,FALSE,FALSE,9,0,,,,25,30,,2020-02-21T14:55:06Z,FALSE,tr;;;;
1243692189940580357,1153305577642217480,2020-03-28T00:11:39Z,CodeNameV7,@TPM #coronavirus turning around right now. It’s only there to own the libs.,Twitter for iPhone,1243537924374900737,14717197,TPM,FALSE,FALSE,1047,0,,,,14,75,,2019-07-22T14:07:31Z,FALSE,en;;;;
1243692194755559425,147644701,2020-03-28T00:11:40Z,reinforce_id,自粛要請は国民だけで、政治家の奥様は別w #ウェークアップぷらす  #安倍晋三 #安倍昭恵 #安倍政権 #与党 #自民党 #公明党 #新型コロナウイルス #COVID19,Twitter for Android,,,,FALSE,FALSE,1102,0,,,,88,370,,2010-05-24T17:35:22Z,FALSE,ja;;;;
"1243692194822860801,1042498579909107712,2020-03-28T00:11:40Z,ContraReplicaMX,""#Sudáfrica reportó el primer fallecimiento por #Covid19, a tres semanas de la declaratoria de cuarentena nacional.   https://t.co/Xfb24bKM54"",TweetDeck,,,,FALSE,FALSE,5671,0,,,,13272,2560,,2018-09-19T19:40:04Z,FALSE,es";;;;
"1243692193572929540,786577083963146240,2020-03-28T00:11:40Z,kherdletrends,""Those of you thinking about leaving the affected areas of the lockdown to different regions, Please don’t 🙄.";;;;
;;;;
What if you dey carry the virus 🦠 some?;;;;
Stay where you are.;;;;
;;;;
"#LockdownWithoutPlan #COVID2019 #COVID2019Ghana #COVID19"",Twitter for iPhone,,,,FALSE,FALSE,22436,0,,,,2614,2230,,2016-10-13T14:39:25Z,FALSE,en";;;;
1243692193539330048,1356031014,2020-03-28T00:11:40Z,StacyYbarraEdD,What is up love #whataburger #alltimefavorite #CoronaLockdown #COVID19 https://t.co/Wc8NfcYJp7,Twitter for iPhone,,,,FALSE,FALSE,61388,0,,,,595,5002,,2013-04-16T04:42:01Z,FALSE,en;;;;
1243692194483052544,38278141,2020-03-28T00:11:40Z,Monroe39,Well I will say it first. Bye Girl. #coronavirus #AmericaFirst https://t.co/wBYYpN6Xin,Twitter for iPhone,,,,TRUE,FALSE,90177,0,,,,6206,6685,,2009-05-06T21:14:18Z,FALSE,en;;;;
1243692193870753792,3318051300,2020-03-28T00:11:40Z,STEinforma,#Entérate El @GobYucatan #lanza un chat vía #WhatsApp para #personas que #presenten #síntomas de #Coronavirus @MauVila https://t.co/zY6vsUsyHN,Twitter Web Client,,,,FALSE,FALSE,10854,0,,,,1036,1340,,2015-08-17T21:54:14Z,FALSE,es;;;;
"1243692195338547200,47393821,2020-03-28T00:11:40Z,Lucy15678,""After 14 days' quarantined 😬😬";;;;
;;;;
#CoronavirusOutbreak;;;;
#quarantinememes;;;;
"#AfterMyQuarantine https://t.co/hnWu6fC9O0"",Twitter for Android,,,,FALSE,FALSE,83,0,,,,174,169,,2009-06-15T17:45:29Z,FALSE,en";;;;
"1243692200740950020,722870059,2020-03-28T00:11:41Z,r_ehill,""Stay calm, be strong, and don’t be tempted to cheat. #COVID19 #SocialDistancing ";;;;
;;;;
"Social Distancing Is Dead Serious. Hold the Line. by @VisEpiProject in @elemental https://t.co/4RxgqGzx0K"",Twitter Web App,,,,FALSE,FALSE,2216,0,,,,472,382,,2012-07-28T21:41:48Z,FALSE,en";;;;
"1243692198509625345,1442196548,2020-03-28T00:11:41Z,ThiagoThiagodnl,""Meu pai tem 71 anos.";;;;
Aposentado, mas ainda trabalha.;;;;
O patrão não o liberou e ele segue batendo ponto todos os dias.;;;;
Acha um absurdo tudo que está saindo da boca do Presidente, mas não quer nem ouvir falar que precisa ficar em casa.;;;;
"#Coronavirus"",Twitter for Android,,,,FALSE,FALSE,322,0,,,,387,227,,2013-05-19T21:02:08Z,FALSE,pt";;;;
"1243692201667727360,938533034659168256,2020-03-28T00:11:42Z,openletterbot,""🖋 Support Laurence by signing “Why You Must Act Now” and I’ll deliver a copy to your officials too: https://t.co/oznS17Am8r";;;;
;;;;
"📨 Last delivered to @OregonGovBrown, Representative Barker and Senator Hass  #ORpol #COVID19 https://t.co/H39WYfZhdH"",Resistbot Open Letters,,,,FALSE,FALSE,2,0,,,,16736,3,,2017-12-06T22:18:07Z,TRUE,en";;;;
1243692204926726144,15955077,2020-03-28T00:11:42Z,Shafat,Must Watch “Best Practices from the Front Lines for Managing a Remote Team” https://t.co/AU3msJP909 @bqesoftware #COVID19 @BQECore  @billquick @ArchiOffice,Twitter for iPhone,,,,FALSE,FALSE,944,0,,,,553,443,,2008-08-23T06:58:25Z,FALSE,en;;;;
1243692201718276101,246616902,2020-03-28T00:11:42Z,dsandbeck,Thank you Premier @jkenney for recognizing the hard work of our Paramedics today during your remarks. Our professionals are working hard on the front lines in service to Albertans responding to #COVID19 and other emergencies! @ahs_ems #yourems https://t.co/8MlRcOjATR,Twitter for iPhone,,,,FALSE,FALSE,948,7,,,,1055,557,,2011-02-03T03:38:58Z,FALSE,en;;;;
"1243692201575510017,48540234,2020-03-28T00:11:42Z,DevonMonstrator,""#Covid19ALitmusTest";;;;
(2/2) ...mostly leaning towards compromising your condition. It's still worth listening to the Dept of Hazards, but always with extra precaution and an eye for the contrary 'coz what comes out of it is hazardous to us.;;;;
"#COVID19PH #COVID19"",Twitter for Android,,,,FALSE,FALSE,95,0,,,,468,14,,2009-06-18T23:55:47Z,FALSE,en";;;;
1243692201390964736,857633322859507713,2020-03-28T00:11:42Z,rolli_g,I’m just going to leave this here. Thanks #COVID19 https://t.co/U16RZhlYwj,Twitter for iPhone,,,,FALSE,FALSE,442,0,,,,33,66,,2017-04-27T16:31:33Z,FALSE,en;;;;
1243692202926186509,2479223935,2020-03-28T00:11:42Z,Johnny0071901,https://t.co/lLLXV3MgQ8 #PimpFlaco  #COVID2019  #Covid_19  #COVID  #covid_19mexico  #COVIDー19mx  #CuarentenaTotal  #coronavirus  #españa,Twitter for iPhone,,,,FALSE,FALSE,321,0,,,,28,377,,2014-05-06T03:56:44Z,FALSE,und;;;;
1243692201902833669,392864139,2020-03-28T00:11:42Z,Ahighervision,William &amp;;;;
1243692202167058434,220721275,2020-03-28T00:11:42Z,tracichurchill,My heart is with all the healthcare workers on the front lines #HealthcareHeroes #coronavirus,Twitter for iPhone,,,,FALSE,FALSE,39,0,,,,31,240,,2010-11-28T17:03:20Z,FALSE,en;;;;
1243692204733825024,939526582632194048,2020-03-28T00:11:42Z,Shawn_Lynn_,.@SenatorCantwell @PattyMurray I want to vote this year without putting myself and others at risk for #coronavirus. Pass #VoteAtHome legislation so that voters can stay safe and exercise our constitutional right to vote. via @RepresentUs,Twitter Web Client,,,,FALSE,FALSE,1,0,,,,2,7,,2017-12-09T16:06:07Z,FALSE,en;;;;
1243692204335476736,236879712,2020-03-28T00:11:42Z,Innovatedad,I’m de-prioritized in Alabama for life saving treatment such as a ventilator because of my extra chromosome.  Fuck you Alabama! #coronaXi #alabama #coronavirus #StayHome https://t.co/wrwU5PoCLX,Twitter for iPhone,,,,FALSE,FALSE,59,0,,,,7,94,,2011-01-11T15:42:29Z,FALSE,en;;;;
1243692203718971392,313385285,2020-03-28T00:11:42Z,soco71,Will there be a social distancing soundtrack?  #SocialDistanacing #coronavirus,Twitter for iPhone,,,,FALSE,FALSE,4600,0,,,,225,306,,2011-06-08T15:38:23Z,FALSE,en;;;;
"1243692202682920965,407373501,2020-03-28T00:11:42Z,jgpast,""@PODEMOS Aprovechar es lo que hicisteis vosotros con el #coronavirus para meternos a vuestro Líder en el CNI, tal como muy bien ha dicho @pmanglano."",Twitter for Android,1243556164102733830,2288138575,PODEMOS,FALSE,FALSE,196332,0,,,,1389,1708,,2011-11-08T00:30:05Z,FALSE,es";;;;
"1243692208127172608,93873015,2020-03-28T00:11:43Z,Silviaese,""Exactamente! No tenemos ideas con qué nos encontraremos cuando pase la pandemia.";;;;
;;;;
"#coronavirus https://t.co/Aje22vCkH6"",Twitter for Android,,,,TRUE,FALSE,105598,0,,,,1870,1220,,2009-12-01T14:48:36Z,FALSE,es";;;;
"1243692207267352590,1042498579909107712,2020-03-28T00:11:43Z,ContraReplicaMX,""El @PSG_inside puso a la venta un jersey conmemorativo, con el cual lograron recaudar más de 200 mil euros que serán donados a diferentes hospitales de la capital francesa para atender a pacientes infectados por #Covid19.  https://t.co/o4F7viysBr"",TweetDeck,,,,FALSE,FALSE,5671,0,,,,13272,2560,,2018-09-19T19:40:04Z,FALSE,es";;;;
1243692208232042498,1364953290,2020-03-28T00:11:43Z,KimberlyBlumen1,We called Sweet Caroline as the perfect #COVID19 song first... “hands washing hands?...genius!                                             https://t.co/2MjYgxbUJA,Twitter for iPhone,1238266305310085120,1364953290,KimberlyBlumen1,FALSE,FALSE,2929,0,,,,1099,473,,2013-04-19T17:31:47Z,FALSE,en;;;;
"1243692207808352262,16668848,2020-03-28T00:11:43Z,ebizexec,""#enoughexcuses #culture #adaptiveleadership #covid19 #coronavirus #pandemic";;;;
"In a period of crisis #leadership trumps culture any day.  I say this because I too often hear from fellow Americans and our country's leadership that we can't do this or that bec…https://t.co/I2eR2verWR"",LinkedIn,,,,FALSE,FALSE,417,0,,,,284,411,,2008-10-09T16:39:36Z,FALSE,en";;;;
"1243692207380377600,1239975072837689345,2020-03-28T00:11:43Z,Erottan1,""#ICantStand The greatest country in the world (#USA) is unable to provide the essentials (#facemasks , #PPE etc.) to its #HealthCareWorkers in their fight against #COVID19 #pandemic"",Twitter Web App,,,,FALSE,FALSE,7,0,,,,1,20,,2020-03-17T18:01:22Z,FALSE,en";;;;
"1243692206478618624,142295550,2020-03-28T00:11:43Z,homarego_13,""ベルギーで猫が飼い主から感染の報道、土曜の朝刊が一番読まれるイギリスなどヨーロッパの各新聞が、次々と刺激的な見出し記事を上げ始めてます…でも猫の写真かわいいから許す。 #COVID19  ";;;;
;;;;
"Woman passes coronavirus to her CAT as pet taken ill with breathing problems https://t.co/djW8KUHA0K"",Twitter Web Client,,,,FALSE,FALSE,42489,0,,,,75,165,,2010-05-10T13:59:52Z,FALSE,ja";;;;
1243692208823382019,724172915638456320,2020-03-28T00:11:43Z,Geography_Mia,Carmakers accused of trying to use crisis to avert emissions crackdown | The Guardian #cars #emissions #coronavirus  https://t.co/vUhSctTD93,Twitter for iPhone,,,,FALSE,FALSE,2310,1,,,,681,789,,2016-04-24T09:47:32Z,FALSE,en;;;;
"1243692208445886473,2370167325,2020-03-28T00:11:43Z,baum_71,""I’d much prefer to see and hear @RishiSunak taking the daily @Number10press briefings.";;;;
But he’d only show Boris up for what he is, a bit of a buffoon.;;;;
#Corvid19 #CoronaLockdown #coronavirus ;;;;
;;;;
"#PrayForBoris(no bloody chance!)"",Twitter for iPhone,,,,FALSE,FALSE,20441,0,,,,475,596,,2014-02-28T01:34:45Z,FALSE,en";;;;
"1243692211893448704,255784266,2020-03-28T00:11:44Z,geekwire,"".@CenturyLink_Fld Event Center will play host to a 150-bed field hospital, freeing up other medical resources for #COVID19 fight. https://t.co/6y7lbbfbV6 H/T to @4thInfDiv @USArmy @GovInslee @MayorJenny https://t.co/qdFJjMwUWe"",Twitter Web App,,,,TRUE,FALSE,1740,3,,,,124778,3317,,2011-02-22T01:40:35Z,TRUE,en";;;;
"1243692212262539264,557227035,2020-03-28T00:11:44Z,Resist2Survive,""Watch the forbidden truth in full hd";;;;
#AlexJonesShow;;;;
#AlexJones #COVID19;;;;
Watch now👇👇👇;;;;
"https://t.co/0fxUA1gVbF"",Twitter for Android,,,,FALSE,FALSE,18,0,,,,7,73,,2012-04-18T19:25:58Z,FALSE,en";;;;
"1243692211373363200,268856350,2020-03-28T00:11:44Z,seekdivinetruth,""TRUTH‼️";;;;
#WakeUpAmerica‼️;;;;
;;;;
The #Coronavirus #COVID19 Pandemic is just part of the One World Order #ID2020;;;;
;;;;
#CoronavirusHoax;;;;
#CoronaVirusTruth;;;;
#OneWorldOrder;;;;
#OWO;;;;
#owourexposed;;;;
#VaccineHoax ;;;;
#Anonymous;;;;
#CoronaHoax;;;;
#VaccineAgenda ;;;;
;;;;
"https://t.co/pcVnydS75L https://t.co/pcVnydS75L"",Twitter for iPhone,,,,FALSE,FALSE,37207,0,,,,5122,4425,,2011-03-19T16:15:33Z,FALSE,en";;;;
1243692209523896322,1240308477005828098,2020-03-28T00:11:44Z,MegCarriero,Why is Jessica ALWAYS drunk???? @LoveisBlindShow #COVID19 #Quarantine,Twitter Web App,,,,FALSE,FALSE,11,0,,,,6,35,,2020-03-18T16:06:13Z,FALSE,en;;;;
"1243692209452482565,95264906,2020-03-28T00:11:44Z,GTPI,""Canadá não permitirá patentes como entrave no combate ao #COVID19 https://t.co/8ZvmAWfNrv";;;;
;;;;
"#coronavirus #CoronaLockdown #coronavirusbrasil https://t.co/0QXf7v8xCJ"",Twitter for Android,,,,FALSE,FALSE,120,0,,,,846,204,,2009-12-07T19:38:48Z,FALSE,pt";;;;
"1243692210123653122,957549832998215680,2020-03-28T00:11:44Z,salutale,""È forse la sera che tutto diventa terribilmente vero.";;;;
In questo silenzio dilatato, inconsueto, surreale, spesso, inquietante.;;;;
Si spalanca come una voragine sulla realtà, dove i pensieri prendono il sopravvento, facendo i conti con la paura.;;;;
#coronavirus;;;;
"#COVID2019"",Twitter for Android,,,,FALSE,FALSE,2590,0,,,,38,169,,2018-01-28T09:44:05Z,FALSE,it";;;;
1243692217342066695,184829354,2020-03-28T00:11:45Z,elgrado33,Hey @SATMX  mientras elnpersonal de administraciones estan en su casita los del callcenter se llevan todas las mentadas de madre #coronavirus,Twitter Web App,,,,FALSE,FALSE,903,0,,,,28,64,,2010-08-30T15:51:52Z,FALSE,es;;;;
"1243692221666295813,1042498579909107712,2020-03-28T00:11:46Z,ContraReplicaMX,""Anunció @Citibanamex un programa de apoyo a sus clientes para el pago de sus créditos, derivado de la circunstancias generadas por el #Covid19.  https://t.co/Utkm4egItc"",TweetDeck,,,,FALSE,FALSE,5671,1,,,,13272,2560,,2018-09-19T19:40:04Z,FALSE,es";;;;
1243692221582344192,62189634,2020-03-28T00:11:46Z,Murkglider,People who think #CoronaLockdown  #COVID19  is propaganda https://t.co/pv7t56ZE6W,Twitter Web App,,,,TRUE,FALSE,2294,0,,,,257,439,,2009-08-02T03:49:44Z,FALSE,en;;;;
"1243692220806463491,2304049152,2020-03-28T00:11:46Z,CRHillJohnson,""Thx @TheBeatwithAri for hearing from small business owner ⁦@MoniqueAkwaaba⁩ on how #COVID19 has impacted her business. As a #SmallBiz owner, I stand with her during this time! #bedandbreakfast #femalebusinessowner https://t.co/h5P6Go2HgZ"",Twitter for iPhone,,,,FALSE,FALSE,944,0,,,,432,473,,2014-01-22T02:19:42Z,FALSE,en";;;;
"1243692219678195713,1468106094,2020-03-28T00:11:46Z,SclerodermaCAN,""Did you miss or want to re-watch the Webinar Staying Well During #Covid19 featuring Dr. Tracy Frech, MD, MS? This webinar, presented by @SRFCure, @scleroderma, and Scleroderma Canada can now be viewed on Youtube at: https://t.co/4pZSih3b35"",Twitter Web App,,,,FALSE,FALSE,2230,2,,,,1963,2235,,2013-05-29T19:56:25Z,FALSE,en";;;;
"1243692219565039617,49234326,2020-03-28T00:11:46Z,wizardofcause,""In #Westworld we're getting a glimpse of different characters. Some are stuck in pointless loops that sustain brutal systems which benefit the wealthy patrons who indulge in them and brutalize the consciences which exist within them.";;;;
"That's pretty much the US response to #covid19"",TweetDeck,,,,FALSE,FALSE,20397,0,,,,8538,1237,,2009-06-21T04:44:05Z,FALSE,en";;;;
"1243692219460202500,742450173624881152,2020-03-28T00:11:46Z,ctrujillot77,""""""Con la tempestad, se cayó el maquillaje de esos estereotipos con los ";;;;
que disfrazábamos nuestros egos ...;;;;
pertenencia común de la que no podemos ni queremos evadirnos;;;;
"pertenencia de hermanos.""""";;;;
(Papa Francisco);;;;
"#COVID19 https://t.co/nphkpgFDd4"",Twitter for Android,,,,FALSE,FALSE,6898,0,,,,649,326,,2016-06-13T20:14:50Z,FALSE,es";;;;
"1243692221569908740,529436863,2020-03-28T00:11:46Z,MuniRio3,""🚨INFORME DE SITUACIÓN AL 27 DE MARZO 2020 - 20:30hs.";;;;
;;;;
☑️ Se continúa sin ningún caso confirmado positivo para #Coronavirus ;;;;
;;;;
☑️Una persona con aislamiento hospitalario, bajo estricto control y con síntomas compatibles, sin nexo epidemiológico ;;;;
;;;;
"#QuedateEnCasa 🏠 https://t.co/0u2OPCQPaj"",Twitter for Android,,,,FALSE,FALSE,905,0,,,,3218,829,,2012-03-19T14:43:39Z,FALSE,es";;;;
"1243692218940080128,1067589713010274304,2020-03-28T00:11:46Z,brittany6iitch,""If anyone wants to give to the first responders a thread! ";;;;
;;;;
Drop your cash app, Venmo etc. ;;;;
;;;;
"Help your first responders get through these trying times. @ZackAtkins15 @THEMOREYOUNOLL @jakegarrett_  #coronavirus #FirstResponders #emts #ems #HealthcareHeroes #HealthCareWorkers"",Twitter for iPhone,,,,FALSE,FALSE,2417,0,,,,60,255,,2018-11-28T01:23:17Z,FALSE,en";;;;
"1243692225298681862,122415865,2020-03-28T00:11:47Z,claudia_carla,""R.I.P Daniel Azulay.";;;;
Muito popular nos anos 70 e 80 por programas infantis na TV, ele foi o criador da Turma do Lambe-Lambe.;;;;
"#covid19 https://t.co/t7Qnb6nlJz"",Twitter for Android,,,,FALSE,FALSE,15930,5,,,,7414,1150,,2010-03-12T16:41:05Z,FALSE,pt";;;;
1243692222479990784,827012724982943744,2020-03-28T00:11:47Z,PressRebecca,And there goes my sense of taste. #COVID19,Twitter for iPhone,,,,FALSE,FALSE,817,0,,,,345,161,,2017-02-02T04:36:13Z,FALSE,en;;;;
"1243692222257565696,3506130508,2020-03-28T00:11:47Z,NNUBonnie,""If our patients were not afraid of going to the ER, and not afraid of going bankrupt because of their copays or deductibles, a lot of this could have been prevented. #MedicareForAll #COVID19"",Twitter Web App,1243690137847881728,3506130508,NNUBonnie,FALSE,FALSE,9275,3,,,,12791,3162,,2015-08-31T22:13:09Z,FALSE,en";;;;
1243692224732442624,902303874136113152,2020-03-28T00:11:47Z,TransLabUrb,#seguraaonda #frenalacurva #coronavirus #ativismo #activismo #activism #inovaçãosocial #innovaciónsocial #socialinnovation #BR #Brasil https://t.co/ZifJUUzcLs,Twitter for iPhone,,,,FALSE,FALSE,2967,8,,,,529,603,,2017-08-28T22:56:22Z,FALSE,und;;;;
"1243692222291349504,861618321300619264,2020-03-28T00:11:47Z,CambiodelSte,""No se detiene el coronavirus en Yucatán, ya son 36 casos positivos  https://t.co/k2Aa514IXl #cambiodelsureste #coronavirus #Coronavid19 https://t.co/6yjtAI4IlZ"",Twitter for iPhone,,,,FALSE,FALSE,4,0,,,,342,423,,2017-05-08T16:26:30Z,FALSE,es";;;;
"1243692228301803521,298109087,2020-03-28T00:11:48Z,JTHVerhovek,""Biden asked by @andersoncooper if he was POTUS would he recommend a lock down to governors ";;;;
;;;;
"For the time being I would yes...you don’t know who doesn't have it, you don't know who doesn't have the virus,"""" Biden says, noting asymptomatic ppl can still spread #COVID19"",Twitter Web App,,,,FALSE,FALSE,2428,2,,,,6220,4766,,2011-05-13T18:15:33Z,TRUE,en";;;;
"1243692226657628160,1086912274235879424,2020-03-28T00:11:48Z,ndikamari,""“Ibyemezo dufata uyu munsi, nibyo bizatuma tubasha guhashya iki cyorezo vuba” - H.E @PaulKagame #gumamurugo #COVID19 https://t.co/xhRwT8kAOO"",Twitter for iPhone,,,,FALSE,FALSE,1846,0,,,,97,47,,2019-01-20T09:04:14Z,FALSE,in";;;;
"1243692226254983168,1013804444729991168,2020-03-28T00:11:48Z,ElizabethAlaiye,""We fucking need testing centres in Nigeria🤦";;;;
"#COVID19 #StayAtHomeAndStaySafe #StaySafeNigeria"",Twitter Web App,,,,FALSE,FALSE,3214,0,,,,214,400,,2018-07-02T15:19:50Z,FALSE,en";;;;
"1243692226204614656,357602496,2020-03-28T00:11:48Z,EmilioSempris,""Día 3 de la #CuarentenaTotal por #coronavirus #COVID19 ";;;;
;;;;
Hoy las autoridades anunciaron un aumento de un 35.7% en el número de fallecidos.  Por favor, todos a seguir las instrucciones del @MINSAPma y @MinSegPma #VamosPanamá;;;;
🙏🇵🇦🙏;;;;
"https://t.co/Z66sS82NvX https://t.co/UFe6Di8fwB"",Twitter Web App,,,,FALSE,FALSE,18471,4,,,,7037,3956,,2011-08-18T16:35:36Z,FALSE,es";;;;
"1243692227525636097,253073339,2020-03-28T00:11:48Z,criterio997FM,""El presidente de México, @lopezobrador_ firmó un decreto para  adquirir con urgencia los equipos que se necesitan para hacer frente a la emergencia por #Covid_19, entre ellos cinco mil ventiladores. Reconoció que en el país se cuenta con lo básico. https://t.co/tt1UliScLc"",Twitter Web App,,,,FALSE,FALSE,3287,0,,,,3539,949,,2011-02-16T14:09:17Z,FALSE,es";;;;
"1243692229396443136,980978816251252738,2020-03-28T00:11:48Z,Quynh_Bui_,""👩‍⚕️👨🏿‍⚕️ Le personnel soignant : ";;;;
des héroïnes &amp;;;;
;;;;
Nous leur devons de respecter le #confinement ;;;;
"#JeResteChezMoi https://t.co/vdCIpbFrWe"",Twitter for Android,,,,TRUE,FALSE,5017,0,,,,501,2230,,2018-04-03T01:22:30Z,FALSE,fr";;;;
1243692229207764992,60711762,2020-03-28T00:11:48Z,JulioCP81,Achatamento curva só  #Coronavirus,Twitter for iPhone,,,,FALSE,FALSE,783,0,,,,165,519,,2009-07-27T21:12:29Z,FALSE,pt;;;;
"1243692233716613126,822920730811760640,2020-03-28T00:11:49Z,plscholz,""Letze Woche ging das Video eines tränenerfüllten Bäckers viral. Für den rührenden Bäcker hat dieser Gartenbauer aus der Region Hannover kein Verständnis: """"Spare in der Zeit, dann hast Du in der Not""""";;;;
 https://t.co/njGTRzof3b via @Rundblick_NDS ;;;;
;;;;
"#coronavirus #COVID19 #Hannover"",Twitter for Android,,,,FALSE,FALSE,1818,0,,,,73,317,,2017-01-21T21:36:06Z,FALSE,de";;;;
"1243692233573814272,1236877029053566976,2020-03-28T00:11:49Z,ChooSeoulClub,""OMG!! 😷";;;;
;;;;
"#chooseoulclub #COVID19 #COVID2019 #โควิด19 #โควิด19เราต้องรอด #โควิด #พรกฉุกเฉิน #เคอร์ฟิว #พรกฉุกเฉินฯ https://t.co/gSCaSa5NIi"",Twitter for Android,,,,TRUE,FALSE,84,3,,,,8,8,,2020-03-09T04:51:31Z,FALSE,und";;;;
"1243692233338916864,944438421438709760,2020-03-28T00:11:49Z,salafiwaseemul,""#You may not understand today or tomorrow. Allah will reveal why we went through this,things happen which we don't understand. We feel discouraged by the twists &amp";;;;
